H_TENURE,GEREG,HEFAMINC,HH5TO18,HNUMFAM,H_NUMPER,H_YEAR,H_MONTH,HHINC,HWSVAL,HSEVAL,HEARNVAL,HFRVAL,HANNVAL,HCSPVAL,HDISVAL,HDIVVAL,HEDVAL,HFINVAL,HINTVAL,HOIVAL,HOTHVAL,HPAWVAL,HPENVAL,HRNTVAL,HSSIVAL,HSSVAL,HSURVAL,HUCVAL,HVETVAL,HWCVAL,HPROP_VAL
2,2,3,0,1,1,2020,3,4,3000,0,3000,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,5000,0,0,0,0,0
2,2,8,1,1,2,2020,3,6,0,0,0,0,0,14400,0,0,0,0,0,0,14400,0,0,0,0,0,0,0,0,0,0
1,2,16,1,1,4,2020,3,41,148000,0,148000,0,0,0,0,1000,0,0,102,0,1102,0,0,0,0,0,0,0,0,0,400000
2,2,5,1,2,3,2020,3,31,76000,0,76000,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
1,2,1,0,1,2,2020,3,28,0,0,0,0,0,0,0,1000,0,0,1173,0,68599,0,0,0,0,63426,0,0,0,0,119000
2,2,5,0,1,1,2020,3,7,0,0,0,0,0,0,0,0,0,0,0,0,16992,0,0,0,0,16992,0,0,0,0,0
1,2,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,11,0,1,2,2020,3,11,22000,0,22000,0,0,0,0,0,0,0,1,0,5041,0,0,0,1840,0,0,3200,0,0,50000
2,2,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,11,0,1,1,2020,3,28,0,0,0,0,0,0,0,800,0,0,25000,0,69880,0,6000,0,0,25080,0,0,0,0,320000
2,2,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,6,1,1,3,2020,3,11,25000,0,25000,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0,0,0,0,0,0
1,2,8,0,1,2,2020,3,15,0,12000,12000,0,0,0,0,0,0,0,4,0,24406,0,0,0,0,24402,0,0,0,0,90000
1,2,7,0,1,1,2020,3,18,24200,0,24200,0,0,0,0,0,0,0,33,20000,20033,0,0,0,0,0,0,0,0,0,200000
1,2,12,2,1,7,2020,3,41,135000,0,135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000
1,2,13,0,1,2,2020,3,29,70000,0,70000,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,0,0,0,120000
1,2,9,1,1,4,2020,3,9,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000
1,2,14,1,1,5,2020,3,41,94000,0,94000,0,0,0,0,0,10000,0,1025,0,23229,0,0,0,0,7404,0,4800,0,0,170000
1,2,16,1,1,5,2020,3,41,0,96000,96000,0,0,0,0,80000,0,0,20200,0,111738,0,0,3600,0,7938,0,0,0,0,200000
1,2,16,1,1,3,2020,3,41,155000,0,155000,0,0,0,0,400,0,0,2404,0,2804,0,0,0,0,0,0,0,0,0,300000
2,2,10,1,1,5,2020,3,18,43100,0,43100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,16,0,1,3,2020,3,41,192000,0,192000,0,0,0,0,200,0,0,1270,0,1470,0,0,0,0,0,0,0,0,0,550000
1,2,14,0,1,2,2020,3,35,35000,50000,85000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,200000
1,2,12,0,1,2,2020,3,41,9025,0,9025,0,0,0,0,600,0,0,46866,0,103811,0,15751,6000,0,34594,0,0,0,0,250000
1,2,15,0,1,2,2020,3,41,122000,0,122000,0,0,0,0,0,0,0,306,0,306,0,0,0,0,0,0,0,0,0,380000
2,2,3,0,1,1,2020,3,6,14200,0,14200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,9,0,1,1,2020,3,11,25000,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,13,1,1,4,2020,3,34,84000,0,84000,0,0,0,0,0,0,0,876,0,876,0,0,0,0,0,0,0,0,0,140000
1,2,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,9,0,1,2,2020,3,21,0,0,0,0,7000,0,0,1200,0,0,2100,0,50100,0,0,0,0,37800,0,0,0,0,350000
1,2,14,0,1,3,2020,3,41,113500,0,113500,0,0,0,0,0,0,0,0,0,17220,0,0,0,0,17220,0,0,0,0,299900
1,2,11,2,1,4,2020,3,41,141000,0,141000,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,350000
2,2,11,0,1,2,2020,3,41,132000,0,132000,0,0,0,0,10,0,0,860,0,870,0,0,0,0,0,0,0,0,0,0
2,2,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,12,0,2,2,2020,3,26,63680,0,63680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,11,0,1,2,2020,3,41,0,0,0,0,6000,0,0,5000,0,0,10026,0,146222,0,38400,0,0,26796,0,0,0,0,275000
2,2,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,8,0,1,1,2020,3,12,29000,0,29000,0,0,0,0,0,0,0,90,0,90,0,0,0,0,0,0,0,0,0,160000
1,2,10,0,1,1,2020,3,11,0,0,0,0,0,0,0,0,0,0,40,0,26020,0,7728,0,0,18252,0,0,0,0,200000
2,2,14,0,1,1,2020,3,35,85000,0,85000,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0
1,2,15,3,1,6,2020,3,41,125000,0,125000,0,0,0,0,0,0,0,340,0,340,0,0,0,0,0,0,0,0,0,179000
1,2,14,0,1,1,2020,3,9,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000
1,2,14,0,1,3,2020,3,41,65002,0,65002,0,6600,0,0,0,0,0,21598,0,59198,0,0,16000,0,8400,0,0,0,0,200000
1,2,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,9,1,1,3,2020,3,21,51000,0,51000,0,0,800,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0
2,2,11,2,1,4,2020,3,41,139000,0,139000,0,0,0,21600,20,0,0,186,0,21806,0,0,0,0,0,0,0,0,0,0
2,2,6,2,1,3,2020,3,12,15000,0,15000,0,0,11700,0,0,0,0,0,0,12700,1000,0,0,0,0,0,0,0,0,0
1,2,7,0,1,2,2020,3,6,0,0,0,0,0,0,0,0,0,0,2,0,13592,0,0,0,0,13590,0,0,0,0,60000
1,2,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,16,0,1,2,2020,3,37,60000,0,60000,0,0,0,0,0,0,0,700,0,32374,0,0,0,0,31674,0,0,0,0,350000
1,2,16,1,1,5,2020,3,41,90000,0,90000,0,0,0,0,6550,18000,0,4620,0,29170,0,0,0,0,0,0,0,0,0,350000
1,2,10,2,1,5,2020,3,41,103000,0,103000,0,0,0,0,0,0,0,0,0,8400,0,0,8400,0,0,0,0,0,0,20000
2,2,13,0,1,2,2020,3,41,141195,0,141195,0,0,0,0,0,6000,6000,42,0,12042,0,0,0,0,0,0,0,0,0,0
2,2,5,2,1,4,2020,3,7,14000,0,14000,0,0,0,0,0,0,0,0,0,3000,0,0,3000,0,0,0,0,0,0,0
1,2,15,0,1,2,2020,3,35,62000,0,62000,0,0,0,0,0,0,0,6,0,25206,0,0,0,0,0,0,0,25200,0,225000
2,2,12,0,1,1,2020,3,35,57600,0,57600,0,0,0,0,0,0,0,28922,600,29522,0,0,0,0,0,0,0,0,0,0
2,2,14,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,15,0,1,2,2020,3,41,50000,0,50000,0,0,0,0,5200,0,0,4500,0,1034699,0,0,0,0,25000,0,0,0,0,285000
2,2,2,1,1,4,2020,3,41,334615,300000,634615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,0,1,2,2020,3,2,0,0,0,0,0,0,0,0,2700,0,0,0,2700,0,0,0,0,0,0,0,0,0,0
1,2,16,0,1,2,2020,3,27,60000,0,60000,0,0,0,0,2937,0,0,3162,0,6099,0,0,0,0,0,0,0,0,0,250000
1,2,15,0,1,1,2020,3,41,115000,0,115000,0,0,0,0,0,0,0,5700,0,5700,0,0,0,0,0,0,0,0,0,430000
1,2,14,1,2,4,2020,3,41,116000,0,116000,0,0,2400,0,0,0,0,120,0,2520,0,0,0,0,0,0,0,0,0,148000
1,2,11,0,1,2,2020,3,40,60000,0,60000,0,0,0,0,0,0,0,37010,0,38360,0,1350,0,0,0,0,0,0,0,125000
1,2,16,0,1,2,2020,3,41,130000,0,130000,0,0,0,0,0,0,0,20098,0,20098,0,0,0,0,0,0,0,0,0,225000
1,2,16,1,1,3,2020,3,41,227700,0,227700,0,0,0,0,1500,0,0,105841,0,107341,0,0,0,0,0,0,0,0,0,425000
1,2,7,0,1,1,2020,3,9,0,0,0,0,0,0,0,0,0,0,22,0,20470,0,0,0,0,20448,0,0,0,0,85000
1,2,14,0,1,2,2020,3,41,25000,0,25000,0,0,0,0,0,0,0,63,0,106783,0,72000,0,0,32220,0,0,0,0,250000
2,2,3,0,1,1,2020,3,9,0,0,0,0,0,0,0,0,0,0,0,0,20616,0,0,0,9252,11364,0,0,0,0,0
1,2,15,0,1,1,2020,3,41,375,0,375,0,24643,0,0,4968,0,0,2641,0,170827,0,130000,3000,0,5575,0,0,0,0,250000
1,2,14,3,1,5,2020,3,41,109500,0,109500,0,0,0,0,0,0,0,4390,0,4390,0,0,0,0,0,0,0,0,0,182000
2,2,6,0,1,1,2020,3,8,0,0,0,0,0,0,0,0,0,0,0,0,19560,0,0,0,0,19560,0,0,0,0,0
1,2,2,0,2,2,2020,3,41,145000,0,145000,0,0,0,0,0,0,0,250,0,9076,0,0,0,0,8826,0,0,0,0,130000
1,2,16,1,1,5,2020,3,41,217500,0,217500,0,0,0,0,3200,1000,0,53850,0,58050,0,0,0,0,0,0,0,0,0,300000
1,2,6,0,1,2,2020,3,8,0,0,0,0,0,0,0,0,0,0,1,0,19427,0,0,0,0,12426,0,0,0,0,200000
1,2,1,0,1,1,2020,3,5,0,0,0,0,0,0,0,0,0,0,1,0,10951,0,0,0,0,10950,0,0,0,0,45000
1,2,11,0,1,1,2020,3,41,0,0,0,0,0,0,0,0,0,0,5,0,190005,0,190000,0,0,0,0,0,0,0,175000
1,2,14,0,1,1,2020,3,41,100000,0,100000,0,0,0,0,0,0,0,107,0,107,0,0,0,0,0,0,0,0,0,220000
1,2,15,3,1,5,2020,3,41,255000,0,255000,0,0,0,0,402,0,0,15750,0,16152,0,0,0,0,0,0,0,0,0,322000
1,2,15,1,1,4,2020,3,41,135940,0,135940,0,0,0,0,0,0,0,13050,0,13050,0,0,0,0,0,0,0,0,0,475000
2,2,3,0,1,1,2020,3,9,0,0,0,0,0,0,10200,0,0,0,0,0,21498,0,0,0,1392,9906,0,0,0,0,0
1,2,15,0,1,2,2020,3,41,139000,100000,239000,0,0,0,0,5000,0,0,101202,0,106202,0,0,0,0,0,0,0,0,0,400000
1,2,11,0,1,2,2020,3,25,46000,0,46000,0,0,0,0,0,0,0,900,0,15720,0,0,0,0,14820,0,0,0,0,87000
1,2,16,0,1,2,2020,3,41,114148,0,114148,0,0,0,0,0,0,0,83000,0,129000,0,0,0,0,22000,0,0,0,0,650000
1,2,16,0,1,3,2020,3,41,302000,1800,303800,0,0,0,0,6000,0,0,4165,0,20165,0,0,10000,0,0,0,0,0,0,550000
1,2,13,0,1,1,2020,3,14,18300,0,18300,0,0,0,0,0,0,0,0,0,15540,0,0,0,0,15540,0,0,0,0,260000
1,2,1,0,1,1,2020,3,27,0,0,0,0,0,0,0,0,0,0,5350,0,65702,0,2184,536,0,13632,0,0,0,0,350000
2,2,7,0,1,1,2020,3,17,40000,0,40000,0,0,744,0,0,0,0,10,0,754,0,0,0,0,0,0,0,0,0,0
1,2,11,0,1,4,2020,3,14,20000,0,20000,0,0,0,0,0,0,0,0,0,13020,0,0,0,0,13020,0,0,0,0,150000
1,2,7,3,2,5,2020,3,17,31420,0,31420,0,0,0,0,0,0,0,800,0,11000,0,0,0,0,10200,0,0,0,0,190000
2,2,7,1,1,5,2020,3,17,0,0,0,0,0,0,0,0,0,0,0,0,41244,1248,0,0,9396,10896,19704,0,0,0,0
1,2,10,0,1,1,2020,3,17,3000,0,3000,0,0,0,0,0,0,0,65,0,37989,0,14916,0,0,22008,0,0,0,0,20000
1,2,15,0,1,4,2020,3,41,333000,0,333000,0,0,0,0,0,0,0,20006,0,20006,0,0,0,0,0,0,0,0,0,400000
1,2,14,0,1,2,2020,3,27,64600,0,64600,0,0,0,0,0,0,0,2015,0,2015,0,0,0,0,0,0,0,0,0,175000
2,2,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4,0,3,3,2020,3,20,30000,0,30000,0,0,0,0,0,17500,0,0,0,17500,0,0,0,0,0,0,0,0,0,0
1,2,12,2,1,4,2020,3,27,65000,0,65000,0,0,0,0,0,0,0,0,0,2332,0,0,0,0,0,0,0,0,2332,300000
2,2,8,0,1,1,2020,3,9,0,0,0,0,0,0,0,0,0,0,0,0,21462,0,5436,0,0,16026,0,0,0,0,0
2,2,16,0,1,1,2020,3,13,0,20000,20000,0,0,0,0,0,0,0,10,0,10810,0,0,0,0,10800,0,0,0,0,0
1,2,3,0,1,1,2020,3,4,0,0,0,0,0,0,0,0,0,0,4,0,9268,0,0,0,0,9264,0,0,0,0,200000
2,2,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,16,0,1,3,2020,3,41,119000,60000,179000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000
2,2,12,2,1,4,2020,3,41,106963,0,106963,0,0,12480,0,0,0,0,1653,0,14133,0,0,0,0,0,0,0,0,0,0
2,2,10,1,2,3,2020,3,30,63000,0,63000,0,0,0,0,0,10000,0,535,0,10535,0,0,0,0,0,0,0,0,0,0
1,2,12,0,1,2,2020,3,35,74000,0,74000,0,0,12000,0,0,0,0,1001,0,13001,0,0,0,0,0,0,0,0,0,145100
2,2,14,0,1,1,2020,3,19,45000,0,45000,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0
1,2,16,0,1,2,2020,3,41,75000,60000,135000,0,0,0,0,0,0,0,3808,0,3809,0,0,1,0,0,0,0,0,0,190000
1,2,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,15,0,1,3,2020,3,41,106000,0,106000,0,0,0,0,0,0,0,0,0,21000,0,0,21000,0,0,0,0,0,0,180000
1,2,15,0,2,3,2020,3,41,100000,0,100000,0,0,0,0,0,0,0,1465,0,1465,0,0,0,0,0,0,0,0,0,185000
1,2,13,2,1,4,2020,3,41,100000,0,100000,0,0,0,0,0,0,0,3,0,203,0,200,0,0,0,0,0,0,0,365000
1,2,14,0,1,2,2020,3,41,105000,0,105000,0,0,0,0,0,0,0,5333,0,5333,0,0,0,0,0,0,0,0,0,223000
2,2,4,0,1,1,2020,3,10,0,0,0,0,0,0,0,0,0,0,1646,0,23646,0,0,0,0,20000,0,0,0,0,0
1,2,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,8,0,3,3,2020,3,13,30000,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,16,1,1,5,2020,3,41,160000,0,160000,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,220000
2,2,13,0,2,2,2020,3,41,68000,19000,106000,19000,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0
1,2,9,0,1,2,2020,3,14,0,0,0,0,0,0,0,0,0,0,21,0,32639,0,0,10700,0,21918,0,0,0,0,44000
2,2,14,0,1,1,2020,3,27,75000,0,75000,0,0,0,0,0,0,0,85,0,-9914,0,0,-9999,0,0,0,0,0,0,0
2,2,7,0,1,4,2020,3,12,22000,0,22000,0,0,0,0,0,0,0,1,0,7027,0,0,0,0,7026,0,0,0,0,0
1,2,16,1,1,4,2020,3,41,209600,0,209600,0,0,0,0,1200,0,0,25371,0,26571,0,0,0,0,0,0,0,0,0,350000
1,2,14,0,1,2,2020,3,41,0,0,0,0,0,0,0,0,0,0,6000,0,946000,0,830000,0,0,90000,0,0,12000,0,200000
2,2,2,0,1,1,2020,3,5,2620,0,2620,0,0,0,0,0,0,0,2,0,7802,0,0,0,7800,0,0,0,0,0,0
2,2,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,15,0,1,4,2020,3,41,85000,80001,165001,0,0,0,0,1000,0,0,104365,0,105365,0,0,0,0,0,0,0,0,0,289000
1,2,8,0,1,2,2020,3,22,25000,0,25000,0,0,0,0,0,0,0,79,0,29275,0,7200,0,0,18396,0,0,0,0,250000
1,2,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,15,0,1,2,2020,3,41,110000,150000,260000,0,0,0,0,0,0,0,21429,0,21429,0,0,0,0,0,0,0,0,0,225000
1,2,7,1,2,4,2020,3,41,159982,54000,213982,0,13000,0,0,0,0,0,264,0,13264,0,0,0,0,0,0,0,0,0,160000
2,2,1,2,1,5,2020,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,0,1,1,2020,3,4,0,0,0,0,0,0,0,0,0,0,10,0,9322,0,0,0,300,9012,0,0,0,0,0
2,2,1,2,1,3,2020,3,7,14200,200,14400,0,0,2100,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0
2,2,13,0,1,3,2020,3,19,44000,0,44000,0,0,0,0,0,0,0,2400,0,2400,0,0,0,0,0,0,0,0,0,0
2,2,15,0,1,2,2020,3,41,112000,0,112000,0,0,0,0,0,0,0,4747,26,4773,0,0,0,0,0,0,0,0,0,0
1,2,6,0,1,1,2020,3,7,0,0,0,0,0,0,0,0,0,0,1,0,16001,0,0,0,0,16000,0,0,0,0,145000
1,2,15,0,1,3,2020,3,41,178000,0,178000,0,0,0,0,10,0,0,937,0,947,0,0,0,0,0,0,0,0,0,250000
2,2,6,0,1,1,2020,3,14,34000,0,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,13,1,1,2,2020,3,22,54500,0,54500,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,90000
1,2,15,1,1,3,2020,3,41,100000,0,100000,0,0,0,0,0,0,0,1951,0,4351,0,0,2400,0,0,0,0,0,0,175000
2,2,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,11,1,1,3,2020,3,9,21000,0,21000,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,155000
1,2,6,0,1,1,2020,3,10,0,0,0,0,0,0,0,0,0,0,113,0,24419,0,2640,0,0,21666,0,0,0,0,55000
2,2,5,0,1,2,2020,3,9,0,0,0,0,0,0,0,0,0,0,0,0,20400,0,0,0,0,20400,0,0,0,0,0
1,2,7,0,1,2,2020,3,30,0,0,0,0,0,0,0,0,0,0,16,0,73216,0,48000,0,0,25200,0,0,0,0,200000
2,2,11,0,1,2,2020,3,10,24000,0,24000,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0
1,2,14,1,1,3,2020,3,41,100000,0,100000,0,0,0,0,675,0,0,3109,0,3784,0,0,0,0,0,0,0,0,0,106000
1,2,15,1,1,2,2020,3,33,75000,0,75000,0,0,2000,0,0,0,0,3602,0,5602,0,0,0,0,0,0,0,0,0,100000
1,2,14,0,1,1,2020,3,41,115,0,115,0,0,0,0,0,0,0,4111,0,109158,0,84000,0,0,20532,0,0,0,0,450000
2,2,11,1,3,3,2020,3,21,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,15,0,1,2,2020,3,41,0,0,0,0,0,0,0,6907,0,0,1263,0,129370,0,47400,0,0,73800,0,0,0,0,269000
2,2,7,0,1,3,2020,3,19,45000,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,0,1,2,2020,3,10,20000,0,20000,0,0,0,0,0,4000,0,1,0,4001,0,0,0,0,0,0,0,0,0,0
2,2,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,16,2,1,5,2020,3,41,217700,0,217700,0,0,0,0,0,2500,0,49830,0,52330,0,0,0,0,0,0,0,0,0,300000
1,2,9,0,1,1,2020,3,15,0,0,0,0,0,0,0,0,0,0,0,0,36702,0,1428,0,0,13674,0,0,21600,0,150000
2,2,12,0,1,1,2020,3,5,0,0,0,0,0,0,0,0,0,0,1,0,11767,0,0,0,780,10986,0,0,0,0,0
2,2,10,3,1,4,2020,3,13,31200,0,31200,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0
1,2,12,0,1,3,2020,3,24,57000,0,57000,0,0,0,0,0,0,0,1851,0,1851,0,0,0,0,0,0,0,0,0,122000
2,2,7,0,2,2,2020,3,10,0,0,0,0,0,0,0,0,0,0,0,0,22704,0,0,0,22704,0,0,0,0,0,0
2,2,12,1,1,4,2020,3,37,75000,0,75000,0,0,0,0,0,0,0,2000,0,17000,0,0,0,0,0,0,0,0,0,0
2,2,6,0,1,1,2020,3,18,0,24000,24000,0,0,0,0,0,0,0,120,0,20120,0,0,0,0,20000,0,0,0,0,0
1,2,14,0,1,4,2020,3,41,120000,0,120000,0,0,0,0,0,0,0,3702,0,3702,0,0,0,0,0,0,0,0,0,180000
1,2,7,0,1,3,2020,3,27,35000,0,35000,0,0,0,0,0,0,0,0,0,30960,0,0,0,10800,13320,6840,0,0,0,40000
1,2,15,0,1,1,2020,3,35,78000,4000,82000,0,0,0,0,0,0,0,5272,0,5272,0,0,0,0,0,0,0,0,0,400000
1,2,6,3,1,4,2020,3,11,19002,0,19002,0,0,3840,0,0,0,0,5,0,6437,2592,0,0,0,0,0,0,0,0,160000
1,2,12,0,1,3,2020,3,41,115000,0,115000,0,0,0,0,0,0,0,5005,0,5005,0,0,0,0,0,0,0,0,0,200000
2,2,10,0,1,1,2020,3,15,36000,0,36000,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
1,2,15,0,1,3,2020,3,41,140000,0,140000,0,0,0,0,0,0,0,65924,0,65924,0,0,0,0,0,0,0,0,0,150000
1,2,13,0,1,1,2020,3,8,0,0,0,0,0,0,0,0,0,0,35,0,17835,0,0,1000,0,16800,0,0,0,0,150000
1,2,13,1,1,4,2020,3,32,78000,0,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000
1,2,13,0,1,3,2020,3,29,70000,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157000
1,2,16,4,1,7,2020,3,41,264200,0,264200,0,0,0,0,75,0,0,36635,0,60710,0,24000,0,0,0,0,0,0,0,315000
1,2,13,0,1,1,2020,3,41,134000,0,134000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000
1,2,16,0,1,2,2020,3,41,280000,0,280000,0,0,0,0,15000,0,0,35162,0,50162,0,0,0,0,0,0,0,0,0,450000
2,2,14,0,1,2,2020,3,41,174500,75000,249500,0,0,240,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0
2,2,15,0,1,3,2020,3,9,21000,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,15,1,1,2,2020,3,25,60000,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,15,0,1,2,2020,3,41,101000,0,101000,0,0,0,0,0,0,0,2010,0,2010,0,0,0,0,0,0,0,0,0,220000
2,2,8,0,1,2,2020,3,12,0,0,0,0,0,0,0,0,0,0,0,0,29328,0,1416,0,0,27912,0,0,0,0,0
1,2,15,0,1,2,2020,3,41,96500,0,96500,0,0,0,30000,0,0,0,2,0,52602,0,0,0,0,0,0,0,21600,0,375000
2,2,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,0,1,1,2020,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,10,0,1,2,2020,3,8,18500,0,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,16,2,1,5,2020,3,41,245020,0,245020,0,0,0,0,0,5000,0,10027,0,15027,0,0,0,0,0,0,0,0,0,400000
1,2,6,1,1,3,2020,3,41,94550,0,94550,0,0,0,0,0,0,0,20027,0,30027,0,0,10000,0,0,0,0,0,0,200000
2,2,11,0,1,1,2020,3,15,35000,0,35000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,2,14,0,1,1,2020,3,35,85000,0,85000,0,0,0,0,200,0,0,18,0,1658,0,0,0,0,0,0,0,1440,0,215000
1,2,16,0,1,3,2020,3,41,205000,0,205000,0,0,0,0,10,0,0,2003,0,2013,0,0,0,0,0,0,0,0,0,450000
1,2,10,0,1,1,2020,3,11,5500,0,25500,20000,0,0,0,20,0,0,1,0,21,0,0,0,0,0,0,0,0,0,50000
1,2,14,0,1,2,2020,3,41,162000,0,162000,0,0,0,0,0,0,0,3066,0,3066,0,0,0,0,0,0,0,0,0,190000
1,2,13,0,1,1,2020,3,41,53125,0,53125,0,0,0,0,0,0,0,2100,0,70600,0,24000,0,0,19500,18000,0,0,0,90000
1,2,15,0,1,4,2020,3,41,228000,0,228000,0,0,0,0,0,0,0,1585,3000,4585,0,0,0,0,0,0,0,0,0,215000
1,2,9,0,1,2,2020,3,18,0,0,0,0,0,0,0,0,0,0,671,0,44249,0,0,0,0,43578,0,0,0,0,211000
1,2,12,0,1,2,2020,3,36,0,0,0,0,0,0,0,5000,0,0,176,0,88822,0,36000,0,0,47646,0,0,0,0,290000
1,2,14,2,1,4,2020,3,41,110000,0,110000,0,0,0,0,100,0,0,25057,0,25157,0,0,0,0,0,0,0,0,0,345000
1,2,13,1,1,2,2020,3,41,86000,0,86000,0,0,0,0,0,0,0,5501,0,22813,0,1872,15000,0,0,0,440,0,0,175000
2,2,7,0,2,4,2020,3,29,26000,30000,56000,0,0,0,0,0,0,0,0,0,15840,0,0,0,0,15840,0,0,0,0,0
1,2,16,0,1,2,2020,3,41,36000,4000,40000,0,0,0,0,0,0,0,20,0,80020,0,80000,0,0,0,0,0,0,0,253000
